StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,871.6594889983535,None,y,5.357684601098299,871.6594889983535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
,,,,,,,,,,,,,,ColoredTest,"['yellow', 'blue', 'red']",yellow,blue,red,877.074355699122,None,space,216.9023023005575,877.074355699122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,877.074355699122,None,877.074355699122,None,877.074355699122,None,1096.526203399524,None,industry,aloud,blue,33,161,1094.5351939983666,None,None,1094.5351939983666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.0434983987361,None,broke,aloud,blue,41,32,1097.0473001990467,None,None,1097.0473001990467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.5627182982862,None,impact,sing,yellow,2,157,1099.5552110988647,None,None,1099.5552110988647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.081849599257,None,addition,sing,yellow,12,2,1102.0745093990117,None,None,1102.0745093990117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.6010803990066,None,universal,sing,yellow,20,345,1104.6075673997402,None,None,1104.6075673997402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.1202139984816,None,member,silent,red,74,188,1107.1143582984805,None,None,1107.1143582984805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.6393577996641,None,signal,sing,yellow,25,287,1109.636366898194,None,None,1109.636366898194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1418779995292,None,benefit,sing,yellow,7,20,1112.1394160985947,None,None,1112.1394160985947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nc_35,001,2022_Apr_12_1329,ProdSingRedo,3.2.3,60.01565164219165,
