StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.137639899738133,None,n,2.2789618000388145,14.137639899738133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
,,,,,,,,,,,,,,NeutralTest,"['red', 'yellow', 'blue']",red,yellow,blue,16.47059439960867,None,space,2045.7796630999073,16.47059439960867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,16.47059439960867,None,16.47059439960867,None,16.47059439960867,None,2064.7852729996666,None,minute,silent,blue,70,192,2062.783011699561,None,None,2062.783011699561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.3044826998375,None,quiet,sing,red,11,249,2065.302577099763,None,None,2065.302577099763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.8065474997275,None,mechanical,sing,red,3,185,2067.8046192997135,None,None,2067.8046192997135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.311182699632,None,height,aloud,yellow,39,152,2070.307025999762,None,None,2070.307025999762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.8136749998666,None,direction,aloud,yellow,53,94,2072.8117142999545,None,None,2072.8117142999545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.333386999555,None,novel,sing,red,19,202,2075.336403799709,None,None,2075.336403799709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.850301699713,None,strain,sing,red,9,308,2077.847567799967,None,None,2077.847567799967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.3693685997277,None,testimony,aloud,yellow,38,325,2080.366931699682,None,None,2080.366931699682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.8886670996435,None,clean,sing,red,6,51,2082.879339899868,None,None,2082.879339899868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.407892999705,None,community,sing,red,29,63,2085.403319099918,None,None,2085.403319099918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.927039399743,None,hearing,sing,red,15,150,2087.9269178998657,None,None,2087.9269178998657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.4463049997576,None,trail,aloud,yellow,43,336,2090.441323599778,None,None,2090.441323599778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.965524099767,None,light,silent,blue,84,171,2092.9580999999307,None,None,2092.9580999999307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.4844841999,None,dispute,aloud,yellow,34,99,2095.4772339998744,None,None,2095.4772339998744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC21,001,2021_Nov_08_1525,ProdSingRedo,3.2.3,59.94995376043702,
