StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.95035782807099,None,space,740.9514734069562,16.95035782807099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
,,,,,,,,,,,,,,757.9306960223257,None,space,9.610453661490283,757.9306960223257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
0,0,0,0,,,,,,,,,,,,,,,,,772.3519696482927,None,materials/speakPic.jpg,figure,B_aloud,0,128,768.6838517234874,None,768.6838517234874,None,769.6028682226724,None,769.8677511864107,None,769.8677511864107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
1,0,1,0,,,,,,,,,,,,,,,,,776.6200049698782,None,materials/readPic.jpg,suspect,A_silent,1,318,772.9532265483522,None,772.9532265483522,None,773.869790142413,None,774.1357616275081,None,774.1357616275081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
2,0,2,0,,,,,,,,,,,,,,,,,780.8880169660051,None,materials/readPic.jpg,block,A_silent,2,25,777.1912264556722,None,777.1912264556722,None,778.1377987174737,None,778.4037633604339,None,778.4037633604339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
3,0,3,0,,,,,,,,,,,,,,,,,785.156043579419,None,materials/singPic.jpg,route,C_sing,3,267,781.5148059119774,None,781.5148059119774,None,782.4058063595157,None,782.671924017478,None,782.671924017478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
4,0,4,0,,,,,,,,,,,,,,,,,789.4240670827721,None,materials/speakPic.jpg,owner,B_aloud,4,208,785.7577980892411,None,785.7577980892411,None,786.6739642175044,None,786.9398430227802,None,786.9398430227802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
5,0,5,0,,,,,,,,,,,,,,,,,793.692097117254,None,materials/speakPic.jpg,range,B_aloud,5,251,789.9926761173128,None,789.9926761173128,None,790.9419025051857,None,791.2078687031762,None,791.2078687031762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
6,0,6,0,,,,,,,,,,,,,,,,,797.9601464341131,None,materials/readPic.jpg,heavy,A_silent,6,151,794.2825166986959,None,794.2825166986959,None,795.2099232094833,None,795.4759096228709,None,795.4759096228709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
7,0,7,0,,,,,,,,,,,,,,,,,802.2281624733196,None,materials/singPic.jpg,space,C_sing,7,297,798.5784007506445,None,798.5784007506445,None,799.4780409476853,None,799.743924107047,None,799.743924107047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
8,0,8,0,,,,,,,,,,,,,,,,,806.4961981059114,None,materials/singPic.jpg,point,C_sing,8,226,802.8125295650179,None,802.8125295650179,None,803.7458831344811,None,804.0120931612564,None,804.0120931612564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
9,0,9,0,,,,,,,,,,,,,,,,,810.7642125900875,None,materials/speakPic.jpg,audience,B_aloud,9,14,807.081134338775,None,807.081134338775,None,808.0144826211344,None,808.2800622385412,None,808.2800622385412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing31,001,2019_Nov_11_1614,ProdFawcett_Revision2019,3.2.4,59.89361959727362,
